id,address,categories,city,country,keys,latitude,longitude,menuPageURL,menus.amountMax,menus.amountMin,menus.currency,menus.dateSeen,menus.description,menus.name,name,postalCode,priceRangeCurrency,priceRangeMin,priceRangeMax,province
AVwc0UfGkufWRAb5zVuE,190 N Swift Rd,"Pizza Place,Restaurant",Addison,US,us/il/addison/190nswiftrd/1318595626,41.9317,-88.0421,,6.7,6.7,USD,"2016-03-29T04:54:16Z,2016-04-23T14:43:32Z","Our backed light crust, stuffed and folded with our freshest ingredients, basted with garlic butter, sprinkled with romano cheese and parsley",Cheese Pizzarito,Casino's Pizza,60101,,,,IL
AVwc0UfGkufWRAb5zVuE,190 N Swift Rd,"Pizza Place,Restaurant",Addison,US,us/il/addison/190nswiftrd/1318595626,41.9317,-88.0421,,2.76,2.76,USD,"2016-03-29T04:54:16Z,2016-04-23T14:43:32Z",Served all day,Pizza Slices,Casino's Pizza,60101,,,,IL
AVwc0vdZkufWRAb5zaZ_,11651 W 64th Ave,"Bakery,Bakery Restaurants,Food Products Retail,Variety Stores,Organic Foods & Products,Bakeries,Restaurant,Bakery Northwest Arvada",Arvada,US,us/co/arvada/11651w64thave/-39981986,39.812937,-105.129404,,7.99,7.99,USD,2016-05-01T04:51:27Z,,Pizza Dough Balls,Glutenfree Things,80004,,,,CO
AVwc0vdZkufWRAb5zaZ_,11651 W 64th Ave,"Bakery,Bakery Restaurants,Food Products Retail,Variety Stores,Organic Foods & Products,Bakeries,Restaurant,Bakery Northwest Arvada",Arvada,US,us/co/arvada/11651w64thave/-39981986,39.812937,-105.129404,,7.99,7.99,USD,2016-05-01T04:51:27Z,,Pizza Dough Flats,Glutenfree Things,80004,,,,CO
AVwc0Wtp_7pvs4fzzSbm,22 Englar Rd,Italian Restaurant,Westminster,US,us/md/westminster/22englarrd/434131710,39.58133698,-76.98956,,15.95,9,USD,"2016-03-21T00:01:32Z,2016-06-27T14:06:56Z",,Margherita Pizza,Mediterraneo Ristorante,21157,USD,25,40,MD
AVwc-0zw_7pvs4fz1AjD,50a,"Pub,Sports Bar",Hermosa Beach,US,us/ca/hermosabeach/50a/-2089456359,33.862,-118.400769,,9.75,9.75,USD,2016-03-24T09:56:05Z,,Build Your Own Pizza,Patrick Molloy's Sports Pub,90254,USD,25,40,CA
AVwc-0zw_7pvs4fz1AjD,50a,"Pub,Sports Bar",Hermosa Beach,US,us/ca/hermosabeach/50a/-2089456359,33.862,-118.400769,,11.5,11.5,USD,2016-06-08T16:15:51Z,,Build Your Own Pizza,Patrick Molloy's Sports Pub,90254,USD,25,40,CA
AVwc-0zw_7pvs4fz1AjD,50a,"Pub,Sports Bar",Hermosa Beach,US,us/ca/hermosabeach/50a/-2089456359,33.862,-118.400769,,3,3,USD,2016-06-08T16:15:51Z,,Cheese Pizza,Patrick Molloy's Sports Pub,90254,USD,25,40,CA
AVwc14fe_7pvs4fzzh-i,19 Kelly St,"Pizza Place,Take Out Restaurants,Restaurants,Italian Restaurants,Pizza",Luzerne,US,us/pa/luzerne/19kellyst/-1524403970,41.285007,-75.898346,,13.95,13.95,USD,2016-04-02T05:46:16Z,Mild or hot,Chicken Wing Pizza,Salerno's Pizza Restaurant,18709,,,,PA
AVwc14fe_7pvs4fzzh-i,19 Kelly St,"Pizza Place,Take Out Restaurants,Restaurants,Italian Restaurants,Pizza",Luzerne,US,us/pa/luzerne/19kellyst/-1524403970,41.285007,-75.898346,,9.95,9.95,USD,2016-04-02T05:46:16Z,,Neapolitan Style Pizza,Salerno's Pizza Restaurant,18709,,,,PA
AVwc16D3_7pvs4fzziP1,111 Lawrence Rd,"Pizza Place,Italian Restaurant,Restaurants,Pizza Place and Italian Restaurant",Lawrence Township,US,us/lawrenceville/lawrencetownship/111lawrencerd/1913172165,40.24614006,-74.74381959,,19.95,19.95,USD,"2015-10-23T22:38:41Z,2016-07-07T20:44:34Z",,Blt Pizza,Nino's Trattoria & Pizzeria,8648,,,,Lawrenceville
AVwc16D3_7pvs4fzziP1,111 Lawrence Rd,"Pizza Place,Italian Restaurant,Restaurants,Pizza Place and Italian Restaurant",Lawrence Township,US,us/lawrenceville/lawrencetownship/111lawrencerd/1913172165,40.24614006,-74.74381959,,11.95,11.95,USD,2015-10-23T22:38:41Z,,Cheese Pizza,Nino's Trattoria & Pizzeria,8648,,,,Lawrenceville
AVwc16D3_7pvs4fzziP1,111 Lawrence Rd,"Pizza Place,Italian Restaurant,Restaurants,Pizza Place and Italian Restaurant",Lawrence Township,US,us/lawrenceville/lawrencetownship/111lawrencerd/1913172165,40.24614006,-74.74381959,,11.95,11.95,USD,2016-07-07T20:44:34Z,Classic cheese or create your own pizza.,Cheese Pizza,Nino's Trattoria & Pizzeria,8648,,,,Lawrenceville
AVwc16D3_7pvs4fzziP1,111 Lawrence Rd,"Pizza Place,Italian Restaurant,Restaurants,Pizza Place and Italian Restaurant",Lawrence Township,US,us/lawrenceville/lawrencetownship/111lawrencerd/1913172165,40.24614006,-74.74381959,,2,2,USD,"2015-10-23T22:38:41Z,2016-07-07T20:44:34Z",,Cheese Pizza Slice,Nino's Trattoria & Pizzeria,8648,,,,Lawrenceville
AVwc16D3_7pvs4fzziP1,111 Lawrence Rd,"Pizza Place,Italian Restaurant,Restaurants,Pizza Place and Italian Restaurant",Lawrence Township,US,us/lawrenceville/lawrencetownship/111lawrencerd/1913172165,40.24614006,-74.74381959,,22.95,22.95,USD,2015-10-23T22:38:41Z,,Cheesesteak Stuffed Cheese Pizza,Nino's Trattoria & Pizzeria,8648,,,,Lawrenceville
AVwc16D3_7pvs4fzziP1,111 Lawrence Rd,"Pizza Place,Italian Restaurant,Restaurants,Pizza Place and Italian Restaurant",Lawrence Township,US,us/lawrenceville/lawrencetownship/111lawrencerd/1913172165,40.24614006,-74.74381959,,22.95,22.95,USD,2016-07-07T20:44:34Z,With beef or chicken in double crust pizza.,Cheesesteak Stuffed Cheese Pizza,Nino's Trattoria & Pizzeria,8648,,,,Lawrenceville
AVwc16D3_7pvs4fzziP1,111 Lawrence Rd,"Pizza Place,Italian Restaurant,Restaurants,Pizza Place and Italian Restaurant",Lawrence Township,US,us/lawrenceville/lawrencetownship/111lawrencerd/1913172165,40.24614006,-74.74381959,,19.95,19.95,USD,"2015-10-23T22:38:41Z,2016-07-07T20:44:34Z",,Chicken Alfredo Pizza,Nino's Trattoria & Pizzeria,8648,,,,Lawrenceville
AVwc16D3_7pvs4fzziP1,111 Lawrence Rd,"Pizza Place,Italian Restaurant,Restaurants,Pizza Place and Italian Restaurant",Lawrence Township,US,us/lawrenceville/lawrencetownship/111lawrencerd/1913172165,40.24614006,-74.74381959,,19.95,19.95,USD,"2015-10-23T22:38:41Z,2016-07-07T20:44:34Z",,Chicken Parmigiana Pizza,Nino's Trattoria & Pizzeria,8648,,,,Lawrenceville
AVwc16D3_7pvs4fzziP1,111 Lawrence Rd,"Pizza Place,Italian Restaurant,Restaurants,Pizza Place and Italian Restaurant",Lawrence Township,US,us/lawrenceville/lawrencetownship/111lawrencerd/1913172165,40.24614006,-74.74381959,,19.95,19.95,USD,2015-10-23T22:38:41Z,,Chicken Wing Pizza,Nino's Trattoria & Pizzeria,8648,,,,Lawrenceville
AVwc16D3_7pvs4fzziP1,111 Lawrence Rd,"Pizza Place,Italian Restaurant,Restaurants,Pizza Place and Italian Restaurant",Lawrence Township,US,us/lawrenceville/lawrencetownship/111lawrencerd/1913172165,40.24614006,-74.74381959,,19.95,19.95,USD,2016-07-07T20:44:34Z,"Hot sauce, celery, grilled chicken and bleu cheese.",Chicken Wing Pizza,Nino's Trattoria & Pizzeria,8648,,,,Lawrenceville
AVwc16D3_7pvs4fzziP1,111 Lawrence Rd,"Pizza Place,Italian Restaurant,Restaurants,Pizza Place and Italian Restaurant",Lawrence Township,US,us/lawrenceville/lawrencetownship/111lawrencerd/1913172165,40.24614006,-74.74381959,,15.95,15.95,USD,2015-10-23T22:38:41Z,,Margherita Pizza,Nino's Trattoria & Pizzeria,8648,,,,Lawrenceville
AVwc16D3_7pvs4fzziP1,111 Lawrence Rd,"Pizza Place,Italian Restaurant,Restaurants,Pizza Place and Italian Restaurant",Lawrence Township,US,us/lawrenceville/lawrencetownship/111lawrencerd/1913172165,40.24614006,-74.74381959,,15.95,15.95,USD,2016-07-07T20:44:34Z,Brooklyn style. Square thick pan pizza.,Margherita Pizza,Nino's Trattoria & Pizzeria,8648,,,,Lawrenceville
AVwc16D3_7pvs4fzziP1,111 Lawrence Rd,"Pizza Place,Italian Restaurant,Restaurants,Pizza Place and Italian Restaurant",Lawrence Township,US,us/lawrenceville/lawrencetownship/111lawrencerd/1913172165,40.24614006,-74.74381959,,15.95,15.95,USD,2015-10-23T22:38:41Z,,Old Fashion Pizza,Nino's Trattoria & Pizzeria,8648,,,,Lawrenceville
AVwc16D3_7pvs4fzziP1,111 Lawrence Rd,"Pizza Place,Italian Restaurant,Restaurants,Pizza Place and Italian Restaurant",Lawrence Township,US,us/lawrenceville/lawrencetownship/111lawrencerd/1913172165,40.24614006,-74.74381959,,15.95,15.95,USD,2016-07-07T20:44:34Z,No cheese on it. Square thick pan pizza.,Old Fashion Pizza,Nino's Trattoria & Pizzeria,8648,,,,Lawrenceville
AVwc16D3_7pvs4fzziP1,111 Lawrence Rd,"Pizza Place,Italian Restaurant,Restaurants,Pizza Place and Italian Restaurant",Lawrence Township,US,us/lawrenceville/lawrencetownship/111lawrencerd/1913172165,40.24614006,-74.74381959,,12.95,12.95,USD,2015-10-23T22:38:41Z,,Old Fashion Tomato Pizza,Nino's Trattoria & Pizzeria,8648,,,,Lawrenceville
AVwc16D3_7pvs4fzziP1,111 Lawrence Rd,"Pizza Place,Italian Restaurant,Restaurants,Pizza Place and Italian Restaurant",Lawrence Township,US,us/lawrenceville/lawrencetownship/111lawrencerd/1913172165,40.24614006,-74.74381959,,12.95,12.95,USD,2016-07-07T20:44:34Z,No cheese.,Old Fashion Tomato Pizza,Nino's Trattoria & Pizzeria,8648,,,,Lawrenceville
AVwc16D3_7pvs4fzziP1,111 Lawrence Rd,"Pizza Place,Italian Restaurant,Restaurants,Pizza Place and Italian Restaurant",Lawrence Township,US,us/lawrenceville/lawrencetownship/111lawrencerd/1913172165,40.24614006,-74.74381959,,4.25,4.25,USD,"2015-10-23T22:38:41Z,2016-07-07T20:44:34Z",,Pizza Fries,Nino's Trattoria & Pizzeria,8648,,,,Lawrenceville
AVwc16D3_7pvs4fzziP1,111 Lawrence Rd,"Pizza Place,Italian Restaurant,Restaurants,Pizza Place and Italian Restaurant",Lawrence Township,US,us/lawrenceville/lawrencetownship/111lawrencerd/1913172165,40.24614006,-74.74381959,,7.25,7.25,USD,"2015-10-23T22:38:41Z,2016-07-07T20:44:34Z",,Pizza Steak Sub,Nino's Trattoria & Pizzeria,8648,,,,Lawrenceville
AVwc16D3_7pvs4fzziP1,111 Lawrence Rd,"Pizza Place,Italian Restaurant,Restaurants,Pizza Place and Italian Restaurant",Lawrence Township,US,us/lawrenceville/lawrencetownship/111lawrencerd/1913172165,40.24614006,-74.74381959,,19.95,19.95,USD,2015-10-23T22:38:41Z,,Rancher Pizza,Nino's Trattoria & Pizzeria,8648,,,,Lawrenceville
AVwc16D3_7pvs4fzziP1,111 Lawrence Rd,"Pizza Place,Italian Restaurant,Restaurants,Pizza Place and Italian Restaurant",Lawrence Township,US,us/lawrenceville/lawrencetownship/111lawrencerd/1913172165,40.24614006,-74.74381959,,19.95,19.95,USD,2016-07-07T20:44:34Z,"Bacon, chicken, green peppers, chopped tomatoes and cheddar cheese.",Rancher Pizza,Nino's Trattoria & Pizzeria,8648,,,,Lawrenceville
AVwc16D3_7pvs4fzziP1,111 Lawrence Rd,"Pizza Place,Italian Restaurant,Restaurants,Pizza Place and Italian Restaurant",Lawrence Township,US,us/lawrenceville/lawrencetownship/111lawrencerd/1913172165,40.24614006,-74.74381959,,15.95,15.95,USD,2015-10-23T22:38:41Z,,Sicilian Pizza,Nino's Trattoria & Pizzeria,8648,,,,Lawrenceville
AVwc16D3_7pvs4fzziP1,111 Lawrence Rd,"Pizza Place,Italian Restaurant,Restaurants,Pizza Place and Italian Restaurant",Lawrence Township,US,us/lawrenceville/lawrencetownship/111lawrencerd/1913172165,40.24614006,-74.74381959,,15.95,15.95,USD,2016-07-07T20:44:34Z,Classic cheese or create your own square thick pan sicilian pizza.,Sicilian Pizza,Nino's Trattoria & Pizzeria,8648,,,,Lawrenceville
AVwc16D3_7pvs4fzziP1,111 Lawrence Rd,"Pizza Place,Italian Restaurant,Restaurants,Pizza Place and Italian Restaurant",Lawrence Township,US,us/lawrenceville/lawrencetownship/111lawrencerd/1913172165,40.24614006,-74.74381959,,19.95,19.95,USD,2015-10-23T22:38:41Z,,Taco Pizza,Nino's Trattoria & Pizzeria,8648,,,,Lawrenceville
AVwc16D3_7pvs4fzziP1,111 Lawrence Rd,"Pizza Place,Italian Restaurant,Restaurants,Pizza Place and Italian Restaurant",Lawrence Township,US,us/lawrenceville/lawrencetownship/111lawrencerd/1913172165,40.24614006,-74.74381959,,19.95,19.95,USD,2016-07-07T20:44:34Z,"Lettuce, tomatoes, ground beef and cheddar cheese.",Taco Pizza,Nino's Trattoria & Pizzeria,8648,,,,Lawrenceville
AVwc16D3_7pvs4fzziP1,111 Lawrence Rd,"Pizza Place,Italian Restaurant,Restaurants,Pizza Place and Italian Restaurant",Lawrence Township,US,us/lawrenceville/lawrencetownship/111lawrencerd/1913172165,40.24614006,-74.74381959,,14.95,14.95,USD,2015-10-23T22:38:41Z,,Trenton Tomato Pizza,Nino's Trattoria & Pizzeria,8648,,,,Lawrenceville
AVwc16D3_7pvs4fzziP1,111 Lawrence Rd,"Pizza Place,Italian Restaurant,Restaurants,Pizza Place and Italian Restaurant",Lawrence Township,US,us/lawrenceville/lawrencetownship/111lawrencerd/1913172165,40.24614006,-74.74381959,,14.95,14.95,USD,2016-07-07T20:44:34Z,"Cheese on bottom, plum tomatoes on top.",Trenton Tomato Pizza,Nino's Trattoria & Pizzeria,8648,,,,Lawrenceville
AVwc16D3_7pvs4fzziP1,111 Lawrence Rd,"Pizza Place,Italian Restaurant,Restaurants,Pizza Place and Italian Restaurant",Lawrence Township,US,us/lawrenceville/lawrencetownship/111lawrencerd/1913172165,40.24614006,-74.74381959,,11.95,11.95,USD,2015-10-23T22:38:41Z,,White Pizza,Nino's Trattoria & Pizzeria,8648,,,,Lawrenceville
AVwc16D3_7pvs4fzziP1,111 Lawrence Rd,"Pizza Place,Italian Restaurant,Restaurants,Pizza Place and Italian Restaurant",Lawrence Township,US,us/lawrenceville/lawrencetownship/111lawrencerd/1913172165,40.24614006,-74.74381959,,11.95,11.95,USD,2016-07-07T20:44:34Z,Classic cheese or create your own pizza.,White Pizza,Nino's Trattoria & Pizzeria,8648,,,,Lawrenceville
AVwc1bNU_7pvs4fzzdxk,44 N Brentwood,Restaurant,Saint Louis,US,us/mo/saintlouis/44nbrentwood/1443842812,38.649703,-90.341542,,5,5,USD,2016-08-21T00:00:00Z,,Cheese Pizza,Oceano Bistro - Clayton,63105,USD,0,30,MO
AVwc1hsuByjofQCxiucq,2901 Watson Blvd,"Italian Restaurant, Pizza Place, and Bar,catering companies",Endicott,US,us/crestviewheights/endicott/2901watsonblvd/-1071152417,42.11067,-76.02803,,9.5,9.5,USD,2016-05-24T21:19:10Z,,Pizza,Brothers 2,13760,USD,25,40,Crestview Heights
AVwc1hsuByjofQCxiucq,2901 Watson Blvd,"Italian Restaurant, Pizza Place, and Bar,catering companies",Endicott,US,us/crestviewheights/endicott/2901watsonblvd/-1071152417,42.11067,-76.02803,,,,,2016-05-24T21:19:10Z,,Pizza Skins,Brothers 2,13760,USD,25,40,Crestview Heights
AVwc1Kgv_7pvs4fzzbFW,100 Charlton Rd,"American Restaurant, Pizza Place, and Gluten-free Restaurant,American Restaurant,Pizza Place,Gluten-free Restaurant",Sturbridge,US,us/ma/sturbridge/100charltonrd/1825321137,42.12484282,-72.05860695,,5.99,5.99,USD,"2016-03-30T04:27:54Z,2016-05-31T08:04:02Z",,Half Pizzas,Uno Pizzeria & Grill - Sturbridge,1566,USD,25,40,MA
AVwc1Kgv_7pvs4fzzbFW,100 Charlton Rd,"American Restaurant, Pizza Place, and Gluten-free Restaurant,American Restaurant,Pizza Place,Gluten-free Restaurant",Sturbridge,US,us/ma/sturbridge/100charltonrd/1825321137,42.12484282,-72.05860695,,,,,"2016-03-30T04:27:54Z,2016-05-31T08:04:02Z",,M.y.o.p Make Your Own Pizza,Uno Pizzeria & Grill - Sturbridge,1566,USD,25,40,MA
AVwc1Kgv_7pvs4fzzbFW,100 Charlton Rd,"American Restaurant, Pizza Place, and Gluten-free Restaurant,American Restaurant,Pizza Place,Gluten-free Restaurant",Sturbridge,US,us/ma/sturbridge/100charltonrd/1825321137,42.12484282,-72.05860695,,,,,"2016-03-30T04:27:54Z,2016-05-31T08:04:02Z",,Make Your Own Pizza,Uno Pizzeria & Grill - Sturbridge,1566,USD,25,40,MA
AVwc1Kgv_7pvs4fzzbFW,100 Charlton Rd,"American Restaurant, Pizza Place, and Gluten-free Restaurant,American Restaurant,Pizza Place,Gluten-free Restaurant",Sturbridge,US,us/ma/sturbridge/100charltonrd/1825321137,42.12484282,-72.05860695,,2.99,2.99,USD,"2016-03-30T04:27:54Z,2016-05-31T08:04:02Z",,Mini Cheese and Tomato Deep Dish Pizza,Uno Pizzeria & Grill - Sturbridge,1566,USD,25,40,MA
AVwc1Kgv_7pvs4fzzbFW,100 Charlton Rd,"American Restaurant, Pizza Place, and Gluten-free Restaurant,American Restaurant,Pizza Place,Gluten-free Restaurant",Sturbridge,US,us/ma/sturbridge/100charltonrd/1825321137,42.12484282,-72.05860695,,2.99,2.99,USD,"2016-03-30T04:27:54Z,2016-05-31T08:04:02Z",,Mini Cheese or Pepperoni Thin Crust Pizza,Uno Pizzeria & Grill - Sturbridge,1566,USD,25,40,MA
AVwc1Kgv_7pvs4fzzbFW,100 Charlton Rd,"American Restaurant, Pizza Place, and Gluten-free Restaurant,American Restaurant,Pizza Place,Gluten-free Restaurant",Sturbridge,US,us/ma/sturbridge/100charltonrd/1825321137,42.12484282,-72.05860695,,8.99,8.99,USD,"2016-03-30T04:27:54Z,2016-05-31T08:04:02Z",,Pizza of The Day,Uno Pizzeria & Grill - Sturbridge,1566,USD,25,40,MA
AVwc1Kgv_7pvs4fzzbFW,100 Charlton Rd,"American Restaurant, Pizza Place, and Gluten-free Restaurant,American Restaurant,Pizza Place,Gluten-free Restaurant",Sturbridge,US,us/ma/sturbridge/100charltonrd/1825321137,42.12484282,-72.05860695,,2.99,2.99,USD,"2016-03-30T04:27:54Z,2016-05-31T08:04:02Z","Deep dish crust filled with red bliss mashed potatoes. topped with bacon, cheddar and sour cream",Pizza Skins,Uno Pizzeria & Grill - Sturbridge,1566,USD,25,40,MA
AVwc1Kgv_7pvs4fzzbFW,100 Charlton Rd,"American Restaurant, Pizza Place, and Gluten-free Restaurant,American Restaurant,Pizza Place,Gluten-free Restaurant",Sturbridge,US,us/ma/sturbridge/100charltonrd/1825321137,42.12484282,-72.05860695,,,,,"2016-03-30T04:27:54Z,2016-05-31T08:04:02Z",Cheese or pepperoni,Thin Crust or Deep Dish Pizza,Uno Pizzeria & Grill - Sturbridge,1566,USD,25,40,MA
AVwc1RaoByjofQCxirt7,401 E Whitestone Blvd,Pizza Place,Cedar Park,US,us/tx/cedarpark/401ewhitestoneblvd/1045531984,30.52266137,-97.82690265,,5.99,5.99,USD,2016-12-31T11:07:23Z,,Cheese Pizza,Doubledave's Pizzaworks,78613,USD,0,25,TX
AVwc1RaoByjofQCxirt7,401 E Whitestone Blvd,Pizza Place,Cedar Park,US,us/tx/cedarpark/401ewhitestoneblvd/1045531984,30.52266137,-97.82690265,,3.99,3.99,USD,2016-12-31T11:07:23Z,,Chocolate Chip Pizza,Doubledave's Pizzaworks,78613,USD,0,25,TX
AVwc1VcqIN2L1WUfpZes,2631 Mcingvale Rd,"Food and Beverage,Restaurant",Hernando,US,us/ms/hernando/2631mcingvalerd/-1257054299,34.822393,-89.973027,,7,7,USD,2016-06-06T16:18:13Z,,Byo Pizza,Buon Cibo,38632,USD,0,25,MS
AVwc1VcqIN2L1WUfpZes,2631 Mcingvale Rd,"Food and Beverage,Restaurant",Hernando,US,us/ms/hernando/2631mcingvalerd/-1257054299,34.822393,-89.973027,,4.75,4.75,USD,2016-06-06T16:18:13Z,,Cheese Pizza,Buon Cibo,38632,USD,0,25,MS
AVwc1VcqIN2L1WUfpZes,2631 Mcingvale Rd,"Food and Beverage,Restaurant",Hernando,US,us/ms/hernando/2631mcingvalerd/-1257054299,34.822393,-89.973027,,4.75,4.75,USD,2016-06-06T16:18:13Z,,Pepperoni Pizza,Buon Cibo,38632,USD,0,25,MS
AVwc25M7IN2L1WUfpqEk,1876 Black Rock Tpke,"Pizza Place,Italian Restaurants,Pizza,Mediterranean Restaurants,Restaurants",Fairfield,US,us/ct/fairfield/1876blackrocktpke/-1673663891,41.18031,-73.247734,http://www.yellowpages.com/fairfield-ct/mip/tomato-and-basil-13518806/menu,7.99,7.99,USD,"2016-03-26T04:42:01Z,2015-11-02T15:31:51Z",,Cheese Pizza,Tomato & Basil,6825,,,,CT
AVwc25M7IN2L1WUfpqEk,1876 Black Rock Tpke,"Pizza Place,Italian Restaurants,Pizza,Mediterranean Restaurants,Restaurants",Fairfield,US,us/ct/fairfield/1876blackrocktpke/-1673663891,41.18031,-73.247734,http://www.yellowpages.com/fairfield-ct/mip/tomato-and-basil-13518806/menu,10.99,10.99,USD,"2016-03-26T04:42:01Z,2015-11-02T15:31:51Z","Breaded eggplant, ricotta cheese, basil, tomato sauce and fresh mozzarella",Rollatini Pizza,Tomato & Basil,6825,,,,CT
AVwc27HDkufWRAb5zwY7,1310 N W 23rd Ave,"Video Rental & Sales,Video Games,DVD Sales & Service",Gainesville,US,us/fl/gainesville/1310nw23rdave/1315248238,29.673973,-82.33917,,4.25,4.25,USD,2016-11-30T19:30:53Z,,Pizza Sub,Blockbuster,32605,,,,FL
AVwc27NXIN2L1WUfpqbZ,7801 S Main St,"Taverns,Bars,Caterers,Bar & Grills,Family Style Restaurants,Restaurants,Bars & Clubs,Bars & Pubs,Catering,Beer Taverns & Pubs",Pine Plains,US,us/mountross/pineplains/7801smainst/383624966,41.979321,-73.656571,,,,,2016-04-24T00:00:00Z,priced accordingly,Pizza of The Day,Stissing House,12567,USD,31,50,Mount Ross
AVwc2gQxIN2L1WUfpl0w,901 Loveland Madeira Rd,Pizza Place,Loveland,US,us/murdock/loveland/901lovelandmadeirard/324000305,39.26125063,-84.2709923,,4.39,4.39,USD,2016-07-06T21:13:26Z,,Kids Size Pizza,Larosa's Pizzeria,45140,,,,Murdock
AVwc2kmvByjofQCxi5bi,1657 Richmond Rd,Restaurant,Staten Island,US,us/ny/statenisland/1657richmondrd/-1070549567,40.589589,-74.101477,,,,,"2016-08-23T00:00:00Z,2016-04-24T00:00:00Z",,Brick Oven Pizza Al Metro,Mario's - Staten Island,10304,USD,31,50,NY
AVwc2kmvByjofQCxi5bi,1657 Richmond Rd,Restaurant,Staten Island,US,us/ny/statenisland/1657richmondrd/-1070549567,40.589589,-74.101477,,,,,"2016-08-23T00:00:00Z,2016-04-24T00:00:00Z",,Fried Pizza,Mario's - Staten Island,10304,USD,31,50,NY
AVwc2kmvByjofQCxi5bi,1657 Richmond Rd,Restaurant,Staten Island,US,us/ny/statenisland/1657richmondrd/-1070549567,40.589589,-74.101477,,,,,"2016-08-23T00:00:00Z,2016-04-24T00:00:00Z",,Pork Tenderloin Pizzaiola,Mario's - Staten Island,10304,USD,31,50,NY
AVwc2m9xByjofQCxi539,8680 Pineview Ln N,"Sports Bar, Bar, and American Restaurant",Osseo,US,us/hassan/osseo/8680pineviewlnn/-527476914,45.11267209,-93.44166376,,,,,2016-06-08T16:11:38Z,,Cheese Pizza,The Lookout Catering,55369,USD,25,40,Hassan
AVwc2m9xByjofQCxi539,8680 Pineview Ln N,"Sports Bar, Bar, and American Restaurant",Osseo,US,us/hassan/osseo/8680pineviewlnn/-527476914,45.11267209,-93.44166376,,,,,2016-06-08T16:11:38Z,,Pepperoni Pizza,The Lookout Catering,55369,USD,25,40,Hassan
AVwc2pwhIN2L1WUfpnhr,14004 E Indiana Ave,"Pizza Place,Restaurant,American Restaurant",Spokane,US,us/cityofspokanevalley/spokane/14004eindianaave/326673297,47.675464,-117.225497,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuMLvebwKqWtPm-4vwEFmgapvZF8QWiQ5QaTrQRGS9JDMS_heYY66r9rqK2Vyae7-42PDnIrArl35anYbG7tcAY-NL5RpR-GsiwET2N4lBqbpv4MgBK9MaDas7HuKhQaqkRNswVaj-HytwGIRkrAoRLpT-iPBcdGugGNB9GQ6OK1xk8_wzhlia6Cw_ZRFIT5IK1xk8LRy7cii3qra6BXXW_IwqEZ9uTSW8v_sRti9Krv_JoMM04psttzrL_oWGwQDB5zW3shgJCk-gLjZ-TeOvd8LzhKmNnYa0ilC0C5F9jQNsTQTcGRwH9DOb4e1RR3cKVMUppMRSxL1AIHhb1vrQyMWI3N69zj0FzSGKxtLLWrKks54b-TfEA_VIJTXE17jyxGgT03xVfHgYwYa9FdjhKU0U_9vedTq1JGRm88PgXSD&placement=listing_profile&cs_user=unknown&cs_session=c6252c0965616052b9266dd006dbf6a2deae8024,10.75,10.75,USD,2016-12-21T10:01:36Z,,Eggscellent Pizza (white),Boston's Restaurant & Sports Bar,99216,USD,0,25,City Of Spokane Valley
AVwc2Tg1kufWRAb5zp-U,555 Soquel Ave,"Caterers,Restaurants,Take Out Restaurants,Italian Restaurants,Fast Food Restaurants,Mediterranean Restaurants,Seafood Restaurants,Italian Restaurant",Santa Cruz,US,us/ca/santacruz/555soquelave/608951304,36.97572,-122.01743,,5.99,5.99,USD,2016-03-29T04:55:45Z,,Mini Pizza,Ristorante Italiano,95062,USD,25,40,CA
AVwc34__kufWRAb5z7Y4,11981 S Strang Line Rd,Italian Restaurant,Olathe,US,us/ks/olathe/11981sstranglinerd/1448400452,38.90896786,-94.76871014,,8.79,8.79,USD,"2016-04-19T03:19:10Z,2016-06-28T17:05:44Z","Creamy artichoke spinach sauce, featuring bacon, is topped with sliced chicken breast, fresh tomatoes, artichokes, mozzarella and cheddar cheese.",Artichoke Chicken Pizza,Zios Italian Kitchen - Olathe,66062,USD,25,40,KS
